Num_threads, size, secs, AVG_already_solved, SD_already_solved, AVG_iterations, SD_iterations, thread_assigment_method
  8,      11000, 13.65054,   9098324.0000,   1829389.4620, 111776250.2500,   4197970.9149, 5
  8,      11000, 12.93082,   8702098.2500,   2335473.3111, 106210327.3750,   5237717.1774, 5
  8,      11000, 14.17381,   8532275.6250,   1647594.1566, 114352396.3750,   3356034.3845, 5
  9,      11000, 12.81396,   7362399.8889,   1152237.3709,  94357868.6667,   3136011.3417, 5
  9,      11000, 12.81437,   7638632.8889,   1684682.5517,  93619368.1111,   5864982.2345, 5
  9,      11000, 12.98800,   6990831.8889,    917776.2426,  93935766.3333,   4684625.5579, 5
  9,      11000, 14.01623,   8417997.3333,   1660884.5290, 101425025.8889,   9651454.5373, 5
  9,      11000, 13.70876,   8470137.1111,   1806719.3366,  99562662.4444,   8054804.8692, 5
 10,      11000, 14.10988,   7188191.2000,   1851597.8132,  90111228.9000,   4032786.2039, 5
 10,      11000, 14.74106,   8754407.2000,   2433149.2945,  95982487.2000,   6235145.1618, 5
 10,      11000, 13.54521,   7098515.2000,   1397624.7880,  87227567.9000,   5038842.7502, 5
 10,      11000, 13.66164,   7939797.4000,   2190666.6786,  89380255.3000,   7906114.4612, 5
 10,      11000, 13.39738,   6867347.4000,   1674529.3798,  85853663.7000,   6452518.2836, 5
 11,      11000, 13.53247,   7067629.0909,   1465783.7606,  81164256.1818,   3494516.5203, 5
 11,      11000, 14.96989,   7230520.7273,    915442.7823,  87424996.0909,   3473245.8560, 5
 11,      11000, 13.54063,   6624992.9091,    472096.2477,  80808353.0909,   2802102.9680, 5
 11,      11000, 12.77337,   6254381.0909,    724436.5658,  76774518.9091,   3268239.7011, 5
 11,      11000, 13.61244,   7143108.4545,   1197049.4033,  81303145.3636,   3979999.7152, 5
 12,      11000, 13.42292,   6062665.0833,   1292451.7876,  72336180.6667,   3423013.4028, 5
 12,      11000, 14.27227,   7259838.7500,   1536933.0985,  78269448.5000,   2860519.8946, 5
 12,      11000, 13.89888,   6998647.5000,   1583609.9148,  76244286.8333,   3495512.7953, 5
 12,      11000, 14.50041,   6586756.2500,   1224101.4555,  77699144.0000,   3350028.8700, 5
 12,      11000, 14.96906,   6785792.0833,   1381629.3611,  79935377.3333,   2645472.0240, 5
 13,      11000, 13.96780,   6697843.3077,   1463632.9710,  70777930.0000,   3141119.0138, 5
 13,      11000, 12.72740,   5798960.3077,   1000542.7858,  65355043.3077,   2388709.5540, 5
 13,      11000, 13.96112,   6579646.8462,   1671205.7207,  70577557.7692,   3481420.4157, 5
 13,      11000, 12.86181,   6000548.4615,    982043.0737,  65990150.1538,   3191130.1951, 5
 13,      11000, 13.52037,   5719025.9231,    851020.8697,  67871394.4615,   4159980.9830, 5
 14,      11000, 13.08177,   5820528.2857,    661527.3743,  62436681.5714,   2885208.0922, 5
 14,      11000, 13.37175,   5923441.4286,   1183743.1374,  63586171.4286,   2329273.4570, 5
 14,      11000, 13.15478,   5870251.8571,   1063553.3086,  62682305.8571,   4356405.3745, 5
 14,      11000, 13.21259,   5313193.7857,    846178.9627,  61854026.2143,   4217275.6325, 5
 14,      11000, 14.39682,   5901207.7143,    952976.1551,  66660342.2143,   4247357.6964, 5
 15,      11000, 13.37567,   5756740.4000,   1116539.2221,  59501754.4667,   2266546.6411, 5
 15,      11000, 14.55124,   5891079.6000,    865613.1411,  63176355.0000,   2288789.0558, 5
 15,      11000, 13.23129,   5677492.4000,   1066823.4103,  58813313.1333,   3250940.4374, 5
 15,      11000, 12.92298,   5379990.8000,    511078.4013,  57842920.5333,   2105975.2859, 5
 15,      11000, 13.60711,   5398831.1333,    664086.2104,  59640450.4000,   2860346.7463, 5
 16,      11000, 13.91743,   5523600.1875,    783005.8491,  57395115.3125,   1962597.0873, 5
 16,      11000, 13.98016,   5481551.9375,    677474.0774,  57657362.2500,   2308588.0965, 5
 16,      11000, 14.08327,   5561568.8125,    670729.3525,  58308347.2500,   1525132.9485, 5
 16,      11000, 14.49673,   6210065.9375,   1039055.9046,  60492940.7500,   2306520.2687, 5
 16,      11000, 14.43680,   5625201.5625,   1039689.7174,  58845589.9375,   2446667.4818, 5
  1,      12000, 17.14098,         0.0000,         0.0000, 267969793.0000,         0.0000, 5
  1,      12000, 17.14770,         0.0000,         0.0000, 268015912.0000,         0.0000, 5
  1,      12000, 17.13617,         0.0000,         0.0000, 267863499.0000,         0.0000, 5
  1,      12000, 17.15055,         0.0000,         0.0000, 267751498.0000,         0.0000, 5
  1,      12000, 17.18966,         0.0000,         0.0000, 267933854.0000,         0.0000, 5
  2,      12000, 11.54396,   8091141.0000,    960965.1867, 174380046.5000,   5246383.7128, 5
  2,      12000,  8.99767,   1099680.5000,    178545.1694, 139999010.5000,   6139188.0484, 5
  2,      12000, 13.38241,  11807168.0000,   1361174.8969, 195893389.0000,   3835282.1273, 5
  2,      12000,  9.12667,   1485396.0000,    211129.3569, 141619774.0000,   9112988.5492, 5
  2,      12000, 13.01494,  11123519.0000,   1271840.4404, 193741426.0000,     88521.2837, 5
  3,      12000, 12.49796,  14796686.6667,    838544.5244, 172287590.6667,   2008148.5292, 5
  3,      12000, 11.77074,  19198400.6667,  17283806.6451, 142043726.3333,  33142299.6253, 5
  3,      12000,  9.88276,  10809997.6667,   5650888.1774, 136397462.6667,   3638233.4967, 5
  3,      12000, 11.40486,  24382679.3333,  19894726.3984, 140723391.0000,  27840617.6450, 5
  3,      12000, 12.50788,  18511033.3333,  15312142.8043, 150453258.3333,  37230013.2080, 5
  4,      12000,  9.30214,  23287563.5000,  24693617.4059, 119725164.0000,  20055539.8383, 5
  4,      12000, 10.62193,  19637209.5000,  13062853.4300, 131940809.0000,  21288102.2657, 5
  4,      12000,  9.19475,  22672469.0000,  23982024.9436, 119179721.0000,  19987341.0975, 5
  4,      12000,  9.84514,  26698215.5000,  27240262.8014, 128004267.7500,  17051656.7278, 5
  4,      12000,  9.68821,  25667317.2500,  26093005.3330, 125978721.7500,  20280271.8588, 5
  5,      12000,  9.50277,  23299725.4000,  12639389.1261, 120491319.6000,  11667312.4977, 5
  5,      12000,  9.72863,  22730534.4000,   8476746.3431, 120708261.6000,   4910352.8435, 5
  5,      12000, 10.43720,  24629636.4000,   4459882.3140, 124751972.4000,   3955707.1373, 5
  5,      12000,  9.97866,  24866382.4000,  11664622.2209, 126047842.2000,  10310954.4481, 5
  5,      12000, 10.70167,  22984968.0000,  10976235.4794, 130529204.0000,   7661998.2196, 5
  6,      12000, 10.53296,  29096722.3333,   5012056.0711, 121551169.8333,   4938192.3857, 5
  6,      12000, 10.87081,  28836340.5000,   6399490.8671, 124618836.0000,   7284274.3120, 5
  6,      12000, 10.04830,  28849726.1667,   8812675.9283, 117717655.5000,   8071768.7068, 5
  6,      12000, 10.14210,  30111321.0000,   9058538.0972, 118240336.1667,   8606787.5338, 5
  6,      12000,  9.65417,  29589537.6667,  11984326.5608, 114558681.3333,   9479930.6550, 5
  7,      12000, 11.46720,  28693093.7143,   8079071.4688, 120115441.4286,   7668324.9864, 5
  7,      12000, 12.07464,  26462019.1429,   4858711.9684, 122397793.2857,   7651661.8192, 5
  7,      12000, 12.05294,  26872240.8571,   6199697.5252, 123267037.1429,  10763067.5582, 5
  7,      12000, 11.69381,  30652377.5714,   6411414.7520, 122755612.4286,   4699467.1067, 5
  7,      12000, 12.18987,  28562984.8571,   6352271.4411, 124925683.1429,   8527823.4697, 5
  8,      12000, 16.83962,   9044542.2500,   1625877.7169, 132997447.1250,   4362040.7991, 5
  8,      12000, 16.77763,   9069898.2500,   1958960.3224, 132341249.2500,   5180351.6469, 5
  8,      12000, 16.99018,  11321506.1250,   2765764.6373, 136869420.1250,   6628683.2559, 5
  8,      12000, 15.23232,   9362836.8750,   1741546.7591, 124707960.6250,   3105617.0944, 5
  8,      12000, 15.90026,   9056304.6250,   2550497.5493, 126584635.5000,   6504087.0090, 5
  9,      12000, 15.43352,   8769472.8889,   1718303.0013, 112828579.5556,   4681942.1451, 5
  9,      12000, 16.70671,   8581527.6667,   1430814.3335, 118139398.2222,   8893249.7335, 5
  9,      12000, 15.60049,   8307820.0000,    462113.2243, 113471119.2222,   2864813.8873, 5
  9,      12000, 16.18100,   8632190.7778,   1651162.6453, 114675052.0000,   5731661.7036, 5
  9,      12000, 15.15016,   8793227.3333,   1147383.9588, 111691637.0000,   6656737.2139, 5
 10,      12000, 17.10860,   9581675.1000,   1161955.4267, 111643204.9000,   4890818.8644, 5
 10,      12000, 17.74455,   8784826.3000,   1482629.2489, 112733493.4000,   5513900.9759, 5
 10,      12000, 15.74664,   8649971.7000,   1770115.5321, 103355074.0000,   5326526.4837, 5
 10,      12000, 17.05622,   8184607.9000,   2298099.7208, 107598901.9000,   6323306.5215, 5
 10,      12000, 15.74392,   7584577.4000,   1523188.6303, 100454901.7000,   7015581.7673, 5
 11,      12000, 16.36443,   8643033.8182,   1695719.9797,  97940140.8182,   3957650.1654, 5
 11,      12000, 15.75654,   8108728.6364,   1418082.7244,  94163220.2727,   6165184.6541, 5
 11,      12000, 15.73286,   8165761.6364,   1667934.2129,  93979636.1818,   6819358.3037, 5
 11,      12000, 17.11892,   9043522.0000,   1956097.3238, 101278073.1818,   4866220.2142, 5
 11,      12000, 16.27467,   7395577.1818,   1333067.3016,  95288509.9091,   4276681.2475, 5
 12,      12000, 16.06632,   7815215.2500,   1866512.5312,  88213823.5000,   3864844.5402, 5
 12,      12000, 16.42064,   8059737.8333,   2021592.3173,  89578376.2500,   4263375.0566, 5
 12,      12000, 16.39083,   7734144.5833,    447841.8372,  89923039.2500,   3382604.5099, 5
 12,      12000, 16.30274,   7648262.2500,   1965251.3858,  88322095.1667,   4381719.9014, 5
 12,      12000, 16.58218,   8340910.7500,   1558220.8660,  90719311.8333,   3171310.7848, 5
 13,      12000, 16.10285,   7505549.6923,   1027439.8542,  81992688.2308,   3120928.2007, 5
 13,      12000, 16.29671,   7478779.9231,    971942.6342,  82988926.3846,   3452600.7734, 5
 13,      12000, 16.72763,   6933553.5385,    972077.4591,  83100055.4615,   3878706.4430, 5
 13,      12000, 15.92515,   7446840.3077,   1570300.4805,  80722476.9231,   4535704.4915, 5
 13,      12000, 16.05016,   6779582.3077,   1240895.6112,  79970109.4615,   5180097.8348, 5
 14,      12000, 16.49402,   6854941.5714,    807151.8415,  76880869.0000,   3387920.3592, 5
 14,      12000, 16.93130,   6835225.7143,   1338594.0016,  77880169.4286,   3078182.4227, 5
 14,      12000, 15.94344,   7104228.4286,   1074772.7295,  75607347.3571,   4025212.0173, 5
 14,      12000, 16.44145,   6871974.0000,    998444.8194,  76560634.9286,   3086775.0819, 5
 14,      12000, 15.47494,   6695072.0000,   1083639.6991,  73495957.2857,   3017921.9914, 5
 15,      12000, 17.56570,   6792771.2667,   1020625.5066,  75569655.9333,   2258238.2088, 5
 15,      12000, 17.08780,   7591730.8667,   1356707.4810,  75218182.5333,   4219999.1137, 5
 15,      12000, 15.47256,   6523721.4000,    674534.4831,  69307805.6667,   2236454.7096, 5
 15,      12000, 16.99037,   6659251.4667,    752755.4882,  73596795.7333,   2785422.5062, 5
 15,      12000, 17.20309,   6490683.4667,    999508.6414,  73820765.0667,   2485068.1128, 5
 16,      12000, 17.70386,   7334308.0000,    989900.3928,  73004251.6250,   1531172.2984, 5
 16,      12000, 16.35797,   7086510.5000,   1382635.6029,  68103664.7500,   3792510.3155, 5
 16,      12000, 15.81790,   6557431.8750,   1113128.8108,  66383926.7500,   2702683.3320, 5
 16,      12000, 16.87059,   7322525.1250,   1456104.4237,  70228852.0625,   3784708.4968, 5
 16,      12000, 15.92509,   6315112.0625,    522488.2075,  65895262.6250,   1732256.6778, 5
  1,      13000, 20.18814,         0.0000,         0.0000, 314308924.0000,         0.0000, 5
  1,      13000, 20.07086,         0.0000,         0.0000, 314435786.0000,         0.0000, 5
  1,      13000, 20.18722,         0.0000,         0.0000, 314043272.0000,         0.0000, 5
  1,      13000, 20.21706,         0.0000,         0.0000, 314329959.0000,         0.0000, 5
  1,      13000, 20.18941,         0.0000,         0.0000, 314534369.0000,         0.0000, 5
  2,      13000, 10.55852,   1282399.5000,    306808.6826, 163689252.0000,   6576083.1655, 5
  2,      13000, 16.55020,  17120786.5000,   1671738.3165, 244442655.5000,   2215562.8282, 5
  2,      13000, 10.49066,   1194347.5000,      4555.8890, 163298401.5000,   7960488.6416, 5
  2,      13000, 11.30950,   3275420.5000,    224836.6219, 173371886.5000,  11306937.9516, 5
  2,      13000, 11.25274,   3379291.5000,    107067.9875, 173332001.5000,   6698047.0645, 5
  3,      13000, 11.16399,  10721932.3333,   5925195.8443, 159888444.6667,   2677559.5789, 5
  3,      13000, 12.10578,  13105103.0000,   5322892.8854, 172333216.6667,   7640084.5301, 5
  3,      13000, 11.10500,  11145368.3333,   3905929.9602, 159380369.3333,   2297620.4096, 5
  3,      13000, 15.43760,  35081796.0000,  28913458.0731, 191141795.6667,  40262826.0207, 5
  3,      13000, 14.10217,  18866379.6667,  15580185.5622, 171303938.6667,  36869145.3812, 5
  4,      13000, 11.42204,  29886534.0000,  30187234.3127, 148310038.5000,  24040962.3555, 5
  4,      13000, 17.27228,   9936277.0000,   8424633.3717, 162723524.0000,   6453005.4744, 5
  4,      13000, 12.43286,  16735875.5000,   3815216.1315, 163697081.7500,   2874813.6366, 5
  4,      13000, 10.81918,  27658711.2500,  29577095.0186, 140748281.5000,  24269711.3606, 5
  4,      13000, 12.36349,  14513316.0000,   3606273.0929, 161094635.2500,   1790372.8923, 5
  5,      13000, 12.80672,  27708396.0000,   8906321.1187, 152381292.6000,   8894030.5024, 5
  5,      13000, 12.78762,  31316441.2000,  15493952.5965, 159136869.8000,  13943263.4535, 5
  5,      13000, 12.52866,  30937275.8000,  15986780.6141, 157074570.8000,  14136662.6397, 5
  5,      13000, 11.72140,  27478242.8000,   7632405.9288, 146484490.2000,   5527501.5037, 5
  5,      13000, 12.90873,  31147908.2000,  14603997.1261, 159679538.0000,  12539537.6262, 5
  6,      13000, 11.44626,  34422474.6667,   7959863.1377, 135259640.3333,   5474508.8613, 5
  6,      13000, 11.59126,  34858583.1667,  10813644.2300, 137143585.0000,   8929722.8513, 5
  6,      13000, 12.22405,  33646654.1667,   9931830.0512, 141526245.0000,  11860122.0826, 5
  6,      13000, 11.31345,  35345982.1667,   9573465.3619, 134566797.8333,   8530627.6922, 5
  6,      13000, 11.18524,  35264812.5000,   9527457.1045, 133783503.8333,   8675274.8572, 5
  7,      13000, 13.87101,  29113263.2857,   7524342.3124, 140163978.4286,  15069618.6461, 5
  7,      13000, 13.73496,  33485788.2857,   7331391.9614, 142998588.1429,   9403173.5142, 5
  7,      13000, 14.59759,  33274519.2857,   4198033.2848, 149715335.7143,   8417377.9867, 5
  7,      13000, 13.75968,  34360580.5714,   5028103.3657, 143173492.8571,   9815610.7370, 5
  7,      13000, 14.29266,  30184003.7143,   9434884.8631, 144893946.5714,  10667411.5738, 5
  8,      13000, 17.97194,  10944211.1250,   3324752.1951, 146993460.0000,   6226641.5882, 5
  8,      13000, 18.48483,   9498657.6250,   1167620.4949, 148189527.6250,   2300447.4188, 5
  8,      13000, 18.46707,  10051782.3750,   3190448.5758, 145875788.0000,   7711078.5414, 5
  8,      13000, 19.39881,  11435080.3750,   4354427.4993, 152206051.0000,   8270043.7512, 5
  8,      13000, 19.70834,  10936010.6250,   3837897.5522, 154095049.3750,   8109333.3743, 5
  9,      13000, 18.48381,   9849643.2222,   1565108.6649, 132100892.4444,  12388302.0712, 5
  9,      13000, 19.15575,  11342537.1111,   1719284.3102, 138766711.2222,   5340928.7081, 5
  9,      13000, 18.69425,   9960888.4444,   1527547.3492, 133535839.8889,   4798613.8890, 5
  9,      13000, 18.22230,   9650892.3333,    907828.3068, 131968761.0000,   5572319.8239, 5
  9,      13000, 19.31129,  10310708.1111,   2280455.2161, 135826842.0000,   6084506.3305, 5
 10,      13000, 18.58485,   9330059.4000,   1486081.9717, 120193794.5000,   6175542.6772, 5
 10,      13000, 20.37020,  11401755.7000,   1826674.8627, 132568130.2000,   4138737.7250, 5
 10,      13000, 19.78324,   9745230.0000,   2692234.4127, 125422077.2000,   7291308.4085, 5
 10,      13000, 19.76948,  11517305.6000,   2138705.3357, 129413390.5000,   8500208.1273, 5
 10,      13000, 20.07187,  10153217.0000,   2847795.9748, 126853409.4000,   9106636.8524, 5
 11,      13000, 19.09561,  10219478.3636,   2274704.1061, 114111845.4545,   5000986.4896, 5
 11,      13000, 19.62172,   9402620.3636,   1211365.4161, 114715137.5455,   4500618.2221, 5
 11,      13000, 19.18496,  10124641.4545,   2207006.2631, 114228326.6364,   5600781.8770, 5
 11,      13000, 19.73022,  10728007.6364,   2254993.3163, 117576714.8182,   5451929.6721, 5
 11,      13000, 18.10209,   9416095.5455,   1479880.2100, 109062447.6364,   4545676.7582, 5
 12,      13000, 19.99080,   9219924.9167,   1585876.2198, 107152161.3333,   3992652.5794, 5
 12,      13000, 20.19687,  10147278.3333,   2524185.0461, 109717315.3333,   5845640.1908, 5
 12,      13000, 18.90330,   8360355.1667,   1343620.5193, 102025404.4167,   3746273.7432, 5
 12,      13000, 22.09357,  10084881.0000,   2479835.3575, 116244231.2500,   5739160.9423, 5
 12,      13000, 18.21606,   8941349.9167,   1571545.6981, 100929942.0000,   5979484.2533, 5
 13,      13000, 19.31113,   8448949.4615,    490642.0942,  96890340.6154,   5330669.9385, 5
 13,      13000, 18.69680,   8610186.8462,   1713566.4527,  94445422.5385,   5267823.2612, 5
 13,      13000, 18.11531,   8641413.0769,   1591849.9835,  92557028.9231,   6605310.3955, 5
 13,      13000, 18.02964,   8299422.9231,    922042.0261,  92818207.8462,   3888159.7202, 5
 13,      13000, 18.01593,   7880217.0769,    734162.3878,  91732726.1538,   3870627.5319, 5
